"FimA_del" "WT" "FimA_over"
"metR" 41.0723861337261 23.2990164881209 185.092541656997
"metE" 74.2129484586107 39.1885830734545 43.0558003274541
"ysgA" 293.897126495493 374.565924839594 135.522128937536
"udp" 372.32526578726 498.345637160556 62.0890366006417
"rmuC" 74.2220106853651 56.7542019195687 20.7913050245588
"ubiE" 168.925260119713 160.968500210155 114.920745927859
"ubiJ" 107.703408901991 85.6957869781469 86.5098859176739
"ubiB" 78.5027592240945 56.1190605749217 36.5600755774846
"tatA" 6318.60361116181 6974.56180117785 1888.49704552716
"tatB" 213.53999073655 145.027750933746 215.392532853703
"tatC" 108.813215915602 62.9850543678138 74.2273769221501
"tatD" 94.8232425734168 46.978108829273 48.9241083685224
"rfaH" 123.203540277267 78.7470060878785 91.1098625199908
"ubiD" 220.484985489384 173.834135840657 215.883059687126
"fre" 320.587503750447 283.684652658836 435.014614032886
"fadA" 502.73297681909 830.278946329453 37.7853904603815
"fadB" 360.871538126101 452.678607317022 7.94206403576682
"pepQ" 195.354670155783 148.868237110273 100.826197145231
"yigZ" 164.68813916382 89.3587910929073 107.497524959347
"trkH" 114.861102668523 86.1829308463931 66.9783749522802
"hemG" 176.199313158545 140.44912102585 115.792898654974
"rrsA" 113.522608133967 70.9061424767134 49.9445227403855
"rrlA" 127.318494273605 93.7673254036588 64.3636559847921
"mobB" 108.100118106445 51.7040581357071 22.6129050241917
"mobA" 95.1679315976128 59.6243898629594 32.9703349550188
"yihD" 3153.58878242434 2624.32664383302 1872.07533208779
"srkA" 120.024120127921 92.4816026394338 58.1244273793299
"dsbA" 230.756842263199 287.809244852466 104.04314332693
"yihF" 42.7967134733972 20.1873142565664 9.28068929723529
"yihG" 53.0652653622694 28.1301635135489 13.1047724339823
"polA" 96.7627525644339 74.2347424001881 43.3456819387215
"yihA" 225.282739229238 143.565944722926 80.7094477709262
"yihI" 502.075852470366 465.400147254512 139.414240122305
"hemN" 146.527498716498 106.197412839503 62.0087260340152
"glnG" 112.50664504277 87.3650884997335 342.271761920846
"glnL" 113.21177929532 79.8505783265394 303.882094222021
"glnA" 72.4409874832354 49.9351437209261 1540.33958568604
"bipA" 109.242203992011 104.00177535034 248.691139247488
"yihL" 155.275013933745 99.1614774539196 22.413989534919
"yihM" 80.1269844429168 50.865278703596 8.53094020762293
"yihN" 36.4689442243783 19.1948457001579 3.73098349287937
"ompL" 43.6512062665709 30.3286145651121 10.4380512314729
"yihO" 46.3840639485587 21.9559926981673 5.62874208440448
"yihP" 67.2949309709331 26.5065599803643 5.00343467040122
"yihQ" 59.7755190764033 27.1468938476497 7.18617633298332
"yihR" 59.1100902538396 25.4271965710846 4.60750317259722
"yihS" 60.266285145281 26.9888935125693 6.41478699024227
"yihT" 61.9326066934536 35.8486471373081 7.98092579996069
"yihU" 62.9246248393911 22.9123583565618 9.64465699855711
"yihV" 75.6124238533283 39.3225609632886 17.6119823451912
"csqR" 139.55392108998 108.800812806035 32.6856729337219
"yihX" 219.534557301839 289.26498721653 62.6961032182773
"yihY" 125.613007418641 103.935644187574 64.4658529343593
"dtd" 276.61483961329 210.858154251172 128.007810234649
"fabY" 145.860204272656 118.974612324047 49.2777742173495
"fdhE" 166.266332189818 157.617932330341 98.322819892838
"fdoI" 292.358940059811 337.907963565685 104.063936057735
"fdoH" 273.467709906036 360.714117621092 107.188357826582
"fdoG" 345.584315488508 422.751688703341 180.746834855892
"fdhD" 129.206819597623 83.349577505551 67.17044739621
"yiiG" 44.4492963614256 25.6315863462324 9.91916553452121
"frvR" 48.7580217101206 17.5904892050573 4.42038723097472
"frvX" 75.0002593414621 29.6531062544961 7.75671028062312
"frvB" 63.4758725273416 27.7636287290394 5.06559138294555
"frvA" 112.91351436101 52.5427875550478 9.76414472144366
"rhaM" 222.075709079117 112.522276112384 35.1373237381944
"rhaD" 80.0359035311856 35.6184962903642 9.67945861164035
"rhaA" 80.3638749844512 34.0884293901502 7.77454033474707
"rhaB" 60.4559017238054 22.5475047938928 4.32521597426537
"rhaS" 82.1560796173939 41.7139140987536 9.94282850766459
"rhaR" 90.3093219007883 43.8760065666944 9.74244574356268
"rhaT" 94.6906605331698 46.0415528329644 14.6743585537048
"sodA" 954.733714638717 837.333689304862 1205.38684711232
"kdgT" 90.0519324989285 69.036528392759 13.1132403459009
"yiiM" 126.371952422168 86.6194615738053 35.852775166584
"cpxA" 104.480477345677 80.642831398524 135.094739048864
"cpxR" 145.33834868684 190.045635502809 233.812674074632
"cpxP" 1259.04867153669 970.325235769136 163.568241200655
"fieF" 176.140382094757 130.206754192307 104.487875943354
"pfkA" 691.305467304733 775.128777606339 317.758496482912
"sbp" 92.3033292679267 40.9186237618461 18.5020639254732
"cdh" 58.5842492722862 27.4581619641551 19.0639555160701
"tpiA" 475.010967589494 305.371162412854 239.427882049141
"yiiQ" 108.642284579827 43.0263498573328 24.5332577810649
"yiiR" 173.487473141422 95.4378629249915 82.7730059808481
"yiiS" 1923.32735687881 1771.01255264581 3053.74571435131
"uspD" 878.040027650598 753.599003328156 1107.35939560687
"fpr" 225.21272063935 144.498019690559 96.7849743366196
"glpX" 101.499309908222 68.3866026021025 29.0318947015668
"glpK" 132.432458713101 136.022859014138 24.3929131880186
"glpF" 135.878429863016 99.143702605329 24.3655930826036
"rraA" 590.823131544514 618.670377200598 473.617828483214
"menA" 80.068792615312 91.2126760718559 25.8420830115236
"hslU" 640.249977371874 977.200514463357 580.188464465984
"hslV" 837.058571340468 1384.47641147583 634.094936123485
"ftsN" 149.619107495937 143.804302984878 110.188672342404
"cytR" 70.1421155271923 39.3773816824352 24.4511439714903
"priA" 47.6863842730352 24.3691617565958 42.3697534681965
"yiiX" 105.837019723408 45.5928302578242 190.916768701443
"metJ" 618.224082490987 576.302113294171 2726.16488567899
"metB" 76.5943495975063 37.0754217111961 148.519216253885
"metL" 62.8959363110674 43.0328880496217 202.597191222995
"metF" 68.5429412207938 34.3836320209406 269.841005152442
"katG" 185.031966625215 213.282587963513 80.3514297458423
"yijE" 88.0835784153901 40.9104059586559 32.8770971341828
"yijF" 130.950318797143 53.5503121595064 22.2109587753387
"gldA" 157.329501398033 124.708135262099 18.8772478391335
"fsaB" 79.9813078166261 51.7120983913267 10.5438814701419
"ptsA" 59.1583288776616 23.0927902403723 5.0399967364659
"frwC" 69.7819697110025 37.0192991654293 6.2030860897112
"frwB" 490.263019383347 223.836877138174 16.0053856591419
"pflD" 43.6017722652439 25.213038914935 9.56810856382489
"pflC" 74.9896234892246 35.5299924960877 10.5693341675155
"frwD" 364.018064224756 176.334895050938 47.2924306352282
"yijO" 69.3718661898483 28.824328478046 20.5143749173141
"eptC" 50.8097538878726 31.3307888269692 53.9466093390543
"ppc" 837.194419873839 898.540494658562 1839.68728026453
"argE" 149.716004375029 129.805289231968 258.570630670627
"argC" 80.1827127763673 96.5934484069847 845.59548357959
"argB" 113.884123065067 132.841205575753 857.480843819421
"argH" 80.1735745485588 125.385454959547 945.061146875699
"oxyR" 202.164847271993 114.642700254416 123.448157105069
"sthA" 174.924059003669 97.7240333507769 137.441732431958
"fabR" 312.286357878925 267.122023746104 96.5255577441261
"yijD" 1648.87014806371 1968.71537581517 419.559572815292
"trmA" 313.314999761032 343.587249566151 102.361685060091
"btuB" 92.6412122506208 80.0727829761157 25.6005755779048
"murI" 132.236492529946 99.2927891198264 150.210159320137
"rrsB" 117.610443985753 81.3538514440299 51.2009887212758
"rrlB" 133.765953326978 93.914482155861 66.4748220716665
"murB" 64.0459596925259 41.9152313691632 59.3255892059294
"birA" 76.8804322458441 40.916475835936 34.6528662909568
"coaA" 59.426467203883 45.2312927818064 33.0769727718827
"tufB" 1621.02943645012 2143.48060374909 1513.54857771944
"secE" 1949.58029677783 1964.38184429442 849.171654496286
"nusG" 843.539878830604 806.717611409564 340.920127912455
"rplK" 1080.71445881184 959.339760867042 5575.24695704847
"rplA" 858.296467881073 794.932069005226 4350.82227615087
"rplJ" 2729.99883022531 2607.89583411168 8414.56149006538
"rplL" 5946.55581084895 6296.20132285852 13556.5474460607
"rpoB" 695.383161187379 1037.96291254933 1586.09613992046
"rpoC" 633.47008633921 989.85977125164 1714.40820219915
"yjaZ" 100.336515116997 65.3774093561111 75.3583885724539
"thiH" 64.218891781318 29.6538146206377 18.8469279496909
"thiG" 74.3922555754349 32.0566342433498 18.2505799448192
"thiF" 60.7866646584626 27.8561063404473 17.4529170217543
"thiE" 68.8758139107111 34.9469355787216 20.812787211547
"thiC" 54.7857033115055 22.0866411014705 17.084677870577
"rsd" 2411.11255141314 2448.39060051007 171.477407077905
"nudC" 221.660520098387 172.591318738677 66.6194488269879
"hemE" 160.208011755986 104.805922363932 60.0186781040695
"nfi" 160.972781156138 148.617351838561 82.5367478911822
"yjaG" 167.400462566835 101.545635735028 111.145341620383
"hupA" 15599.0933281212 8236.7042437441 2006.55814321154
"yjaH" 64.649945670672 29.2132860165599 23.7837453456769
"zraP" 115.369803839945 55.6663386152818 27.3832615908865
"zraS" 83.8549336539167 36.1806453042066 6.36553390791658
"zraR" 71.0842308020229 30.0339054289209 22.3914054345006
"purD" 71.5556503474303 34.4330018508294 24.4708005499163
"purH" 66.0813635502932 29.3219713341731 22.6116430552351
"rrsE" 120.420831133855 72.9803199922838 48.2692347658652
"rrlE" 130.999805526698 93.7283654651044 66.8820185315234
"yjaA" 152.821654437048 90.0576203687984 45.5098085235523
"yjaB" 153.408389861449 89.5517285761314 51.7151145308976
"metA" 69.1146322043951 35.3205450600204 189.067004580955
"aceB" 2077.22134748202 2238.53156446274 827.184487030759
"aceA" 3668.50581042314 4507.71426614511 998.099209192961
"aceK" 482.525024352359 706.875989035991 180.519356846868
"arpA" 23.4535206371072 12.6692082091367 4.18651963738264
"iclR" 206.27610885936 102.839678014826 28.8022914785395
"metH" 96.4036090936889 82.5687574926476 46.2869167345409
"yjbB" 135.118199925154 101.132254701962 26.3267884701032
"pepE" 143.555942069516 81.5193156134228 25.9653929161768
"rluF" 93.0070778333769 49.2326735625349 46.8248593948891
"yjbD" 3747.60826333347 3866.38543087146 4811.57367905051
"lysC" 93.960067955232 340.800792069305 1386.67061735891
"pgi" 312.448481021793 258.79792273354 322.862493354542
"yjbF" 60.8338618268607 22.1569303645172 4.20016080998473
"yjbG" 59.192619942786 33.0386060597152 9.46843302781317
"yjbH" 56.6935411834099 25.4555523257886 11.3431945475962
"yjbT" 894.215599500864 300.969670701856 190.978163155233
"psiE" 117.440267902803 71.7973785599815 315.348117622762
"xylE" 72.0094129550393 36.6915228624946 52.9721440944017
"malG" 78.9282353451565 88.3034185992335 12.0634802303445
"malF" 64.2330507643106 32.4194835845644 8.87929268718581
"malE" 76.2361855871796 52.6007288504207 9.0663399183607
"malK" 85.8533219031362 48.9293001111793 7.03912938720035
"lamB" 71.2085088822371 42.9211505240632 13.1502758124698
"malM" 128.051050991175 277.023278527434 33.9573525440228
"yjbI" 11.1574950899324 7.52960021258057 1.524438642539
"ubiC" 623.461530228163 470.71978748489 113.695373668731
"ubiA" 405.70328779042 332.883665362369 79.9289460368574
"plsB" 218.983244486803 274.509911667389 64.8910877715916
"dgkA" 248.340595134155 218.120302301302 123.884486410322
"lexA" 1089.05667040832 1219.67900571707 164.347834687326
"dinF" 81.9860893072033 63.8515147799854 34.6117806892604
"zur" 135.811434108447 82.7625031995243 108.467361413201
"yjbM" 31.2143960856559 16.0870735443922 5.04675407560153
"dusA" 57.970769002912 29.9000464450763 25.6249103779363
"qorA" 247.529683803588 213.645587866349 60.2100894755449
"dnaB" 62.7143652375129 32.6342196533883 49.0912248996938
"alr" 103.208065889364 54.4472159803231 63.3367737581038
"tyrB" 79.3815746214685 43.8863019812116 72.1558931300975
"aphA" 109.970850204654 95.6769723835039 16.993960248278
"yjbQ" 361.823925499105 266.596726188577 576.173895869426
"yjbR" 555.020254165233 491.159552091943 700.418235577685
"uvrA" 146.256791038426 236.163079613871 276.486804178997
"ssb" 373.733191460172 420.831189896059 356.981382770797
"yjcB" 536.793863936187 454.987839758884 10121.4296920795
"pdeC" 166.85226828412 124.826251819485 10.4207102787159
"soxS" 2534.81252797791 1923.86838326318 72.7872428981727
"soxR" 212.357624569235 131.579750766423 363.695796104061
"ghxP" 77.7324229565671 32.1731853557869 51.923247606518
"yjcE" 67.862113525095 32.376307333487 37.000698669895
"yjcF" 8.45602973981747 7.62951998674488 1.68724600559474
"actP" 817.33003859044 1620.72819008355 8.598073581255
"yjcH" 6356.16691661581 12388.5181372257 28.5490755372829
"acs" 3538.351799557 6948.86880829204 12.8147886110413
"nrfA" 57.6989225167011 22.5111060501914 5.69977538974148
"nrfB" 77.2581078941473 30.9254770026954 7.74750896256487
"nrfC" 77.4366591393609 30.9219973986682 12.2515485150973
"nrfD" 99.8100662982141 44.9824408615845 7.86308990565387
"nrfE" 67.5034440508703 26.3958764557296 4.8954348803416
"nrfF" 217.307092436496 82.0167614072986 17.5833351113725
"nrfG" 71.992835891233 27.8653566536269 5.10664052300217
"gltP" 71.3759156472017 35.1431503435952 35.7482362395873
"yjcO" 173.791618363804 129.28274560664 118.389827224949
"fdhF" 55.6821250695301 30.0857718322856 21.7908011943896
"mdtP" 49.932289327255 22.1956170792995 5.22532663593011
"mdtO" 53.0002934434386 20.7664302357011 9.45164364641807
"mdtN" 48.802531056397 19.2799723780462 10.5715958247204
"ytcA" 533.355673683953 206.04957695754 18.0434332738136
"yjcS" 54.268482352426 22.2457703802722 5.60669758628881
"alsK" 76.123899149652 41.0601336322736 16.3538970207154
"alsE" 74.1720306919338 26.722230619799 9.45251417584595
"alsC" 56.1949172558076 22.6979469483788 10.5709476485762
"alsA" 42.539715625008 18.7223850939704 5.79931202612277
"alsB" 55.4145476009065 26.4005605754624 5.9305287017573
"alsR" 90.0058824111434 50.6377126126579 21.5872804121952
"rpiB" 132.430490789499 68.9410194745608 29.5318496341053
"yjdP" 230.672805485246 156.919849783129 139.441701005731
"phnP" 99.1690618139885 56.7605416621182 30.6949588504641
"phnO" 215.7162180043 170.244363493291 47.5883725653994
"phnN" 86.5640602822305 52.4440882203446 26.5885063514728
"phnM" 91.889762036764 37.7548783883039 16.1869122949704
"phnL" 99.9147253462843 41.5172146810505 29.0370860878472
"phnK" 100.263643070213 45.8830859428968 16.2816738250288
"phnJ" 67.8460198492975 22.5556131563906 8.65320128167231
"phnI" 98.2138869698005 47.8727986498802 11.4717140974538
"phnH" 60.5308398854075 20.9902188803276 13.8393998576622
"phnG" 140.003032122038 86.3672584040792 18.2643108446336
"phnF" 88.1471177400646 38.552677184992 17.1334177321792
"phnE" 131.485795838173 58.7764132956782 14.0567561728487
"phnD" 76.7469812167279 34.6378784000059 4.24103931481225
"phnC" 48.5253420280231 26.2993757862833 11.3380939662944
"yjdN" 667.742720210882 442.363960436312 94.2206881179366
"yjdM" 876.862285337788 850.951167675308 191.482932518892
"rdcA" 82.2209893887515 58.7940030760184 6.55601478329469
"rdcB" 99.8685338703555 56.4018714960314 9.27512998373808
"proP" 111.288550577607 104.90710862181 548.290955762708
"basS" 136.106164322071 103.056264681664 25.905343405642
"basR" 209.438826157888 191.003471911845 23.3810947317554
"eptA" 64.9221346866351 37.355229200567 6.59766262735732
"adiC" 66.5450228430641 30.7042532360267 15.3014960451086
"adiY" 39.8220477142423 20.2483631666814 72.1718716041647
"adiA" 45.5581052868195 23.678143346787 15.0012059870135
"melR" 209.850548020892 197.830189423061 18.7303261589373
"melA" 248.158512630253 459.998715371046 15.6635159685879
"melB" 118.767294125609 193.267019059078 22.0526598751995
"yjdF" 83.2840870099894 49.1352315658063 27.5953991597155
"fumB" 67.7728005813094 36.4933480045079 10.9401583478234
"dcuB" 73.4306183792713 36.7244663719691 9.42849963912926
"dcuR" 125.634663237517 62.0196877221262 38.4676259713159
"dcuS" 52.3602918437877 28.3514837525017 19.6716895259879
"yjdJ" 5095.35601464829 3762.12335183672 381.870926908771
"ghoS" 217.971961278596 75.1866763798152 127.356982162924
"lysU" 55.4578909926148 39.1444699632004 193.327536863978
"dtpC" 38.6420288825373 20.6360722687581 39.2027734616869
"cadA" 40.6485295159706 37.1249038900994 49.9194497949906
"cadB" 26.4079298355595 18.419061900234 137.347010838393
"cadC" 0 0 0
"yjdC" 0 0 0
"dsbD" 0 0 0.0933971927803763
"cutA" 0 0 0
"dcuA" 0 0 0
"aspA" 2706.28354582353 2095.12286644086 230.954898792325
"fxsA" 1803.798457673 2626.08163476351 1228.11635914246
"yjeH" 84.9865508218268 53.2631317845503 74.0789501412469
"groS" 18040.5765375827 18608.9836109763 3710.4762524141
"groL" 2510.42732745611 3251.81290263515 659.991676611612
"yjeI" 738.480876752994 1164.45847539896 521.192221931855
"yjeJ" 48.7019782491039 31.2051167341604 38.95529454057
"epmB" 80.518978150027 52.6824467667464 35.6649436575235
"efp" 397.327412027045 242.571710239891 232.855686041533
"gdx" 512.026080590695 389.440518983638 615.585619346867
"blc" 563.356483921836 532.737009197626 93.8080822309658
"ampC" 76.2130816859998 42.9585679485285 8.88716927709
"frdD" 867.191680264891 1104.40130838412 168.584360073818
"frdC" 535.431942621828 844.284113151726 107.030324284353
"frdB" 257.816240836267 377.157130091863 65.290951189717
"frdA" 252.809869492787 360.669895568641 75.2834616603797
"epmA" 80.9182920603686 45.44870784753 42.4588956328396
